dir,y_pre,y_exp
.\Matrix metalloproteinase-9 (MMP-9)\large\exp,6.988479794023263,5.533132379645891
.\Matrix metalloproteinase-9 (MMP-9)\large\exp,6.245880221445162,7.1487416512809245
.\Matrix metalloproteinase-9 (MMP-9)\large\exp,7.751878256807826,4.985479461242076
.\Matrix metalloproteinase-9 (MMP-9)\large\exp,8.636924009500497,7.698970004336019
.\Matrix metalloproteinase-9 (MMP-9)\large\exp,6.646510644916038,8.036212172654444
.\Matrix metalloproteinase-9 (MMP-9)\large\exp,6.576189193285236,6.399027104313252
.\Matrix metalloproteinase-9 (MMP-9)\large\exp,8.171587510510323,8.221848749616356
.\Matrix metalloproteinase-9 (MMP-9)\large\exp,7.510014899926093,6.655607726314889
.\Matrix metalloproteinase-9 (MMP-9)\large\exp,7.843402275239432,8.522878745280337
.\Matrix metalloproteinase-9 (MMP-9)\large\exp,6.25129231513217,6.056011124926228
.\Matrix metalloproteinase-9 (MMP-9)\large\exp,7.3207368157326,6.438898616350944
.\Matrix metalloproteinase-9 (MMP-9)\large\exp,7.585682618511097,6.187755303199631
.\Matrix metalloproteinase-9 (MMP-9)\large\exp,6.503550345643216,8.045757490560675
.\Matrix metalloproteinase-9 (MMP-9)\large\exp,7.065961857959714,6.769551078621726
.\Matrix metalloproteinase-9 (MMP-9)\large\exp,7.947315294025433,8.698970004336019
.\Matrix metalloproteinase-9 (MMP-9)\large\exp,8.031842798314704,6.642065152999546
.\Matrix metalloproteinase-9 (MMP-9)\large\exp,6.48279002829543,6.342944147142896
.\Matrix metalloproteinase-9 (MMP-9)\large\exp,6.679253595987504,4.920818753952375
.\Matrix metalloproteinase-9 (MMP-9)\large\exp,7.147161053859545,7.455931955649724
.\Matrix metalloproteinase-9 (MMP-9)\large\exp,7.894590415178852,7.823908740944319
.\Matrix metalloproteinase-9 (MMP-9)\large\exp,6.812753448011923,7.638272163982407
.\Matrix metalloproteinase-9 (MMP-9)\large\exp,8.45446492467323,7.443697499232712
.\Matrix metalloproteinase-9 (MMP-9)\large\exp,6.25913803800724,6.718966632752273
.\Matrix metalloproteinase-9 (MMP-9)\large\exp,6.701669278869016,5.861066059743076
.\Matrix metalloproteinase-9 (MMP-9)\large\exp,5.8990625714524825,7.744727494896693
.\Matrix metalloproteinase-9 (MMP-9)\large\exp,7.001931969128311,7.42021640338319
.\Matrix metalloproteinase-9 (MMP-9)\large\exp,7.221088263454283,6.349692476868063
.\Matrix metalloproteinase-9 (MMP-9)\large\exp,6.691379473104776,6.510041520575165
.\Matrix metalloproteinase-9 (MMP-9)\large\exp,6.390338750832773,7.309803919971486
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.311111707469475,7.67778070526608
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,7.895415750031039,9.045757490560677
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,7.719321805086269,8.161150909262744
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.28323183029523,8.481486060122112
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.314200151717602,7.619788758288394
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.390488784454746,8.167491087293763
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,7.875790202133361,7.886056647693163
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.51033807760874,8.3767507096021
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,7.623231946008256,7.769551078621726
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.160443713320713,8.431798275933005
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.001722760650456,8.522878745280337
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.437218704045609,8.18045606445813
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.35663363224134,9.30102999566398
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.819798893682023,7.481486060122113
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.231436010578378,8.387216143280265
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.591433457325607,8.920818753952375
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.104734861453899,6.995678626217358
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.361215144297335,9.221848749616356
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.526466145857967,8.721246399047171
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.3516806368396,7.795880017344075
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.348689984084972,8.366531544420413
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.342451944943845,8.366531544420413
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.35951742629246,8.366531544420413
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.356285324391154,8.366531544420413
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.406882955608204,8.327902142064282
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.384016973252299,8.638272163982407
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.315692804468071,8.568636235841012
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.794164719346693,8.443697499232712
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.119672394943226,7.494850021680094
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.55876263421581,8.4089353929735
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.600649209981391,7.769551078621726
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.784179322912463,9.045757490560677
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.515916442804912,8.744727494896694
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.257516712305064,8.67778070526608
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.395097571427378,8.522878745280337
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.333956986602885,8.769551078621726
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.367584421423748,8.795880017344075
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.681409851426881,8.221848749616356
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.691634448325306,7.698970004336019
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.518149864507627,8.356547323513812
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.214864668645703,8.585026652029182
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.52769170461661,8.619788758288394
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.318950596597345,9.221848749616356
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,7.52748060315614,8.638272163982407
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.630872968832975,8.958607314841775
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.950310485220356,8.080921907623926
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.629904507792384,8.301029995663981
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.217150712881539,8.886056647693163
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.711506255329255,8.42021640338319
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,7.46184537299505,7.657577319177793
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.712851552154229,7.602059991327962
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.375230223551583,8.259637310505756
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.792054809818413,8.387216143280265
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.292850766905289,8.744727494896694
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.72762154823411,7.552841968657781
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.572840261509885,9.30102999566398
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,7.546466819470838,8.721246399047171
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.341993089360413,8.744727494896694
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.271656243696958,8.443697499232712
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.587319208883285,9.0
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.636165695821687,7.275724130399211
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.730196348301247,8.119186407719209
.\Matrix metalloproteinase-9 (MMP-9)\less\ctrl,8.417138338280635,8.721246399047171
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,7.969498200284443,7.67778070526608
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,7.948526956617852,9.045757490560677
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.528963873962136,8.161150909262744
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,7.88962142390176,8.481486060122112
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.785260162669571,7.619788758288394
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.10016752626977,8.167491087293763
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.137117161445445,7.886056647693163
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.481056698871159,8.3767507096021
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.525560761390754,7.769551078621726
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,7.8094019909869505,8.431798275933005
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.043496136570928,8.522878745280337
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.102496187499812,8.18045606445813
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.38136898652713,9.30102999566398
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.361980050769514,7.481486060122113
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.598388257197463,8.387216143280265
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.358391716647104,8.920818753952375
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.25484881899566,6.995678626217358
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.442914862324182,9.221848749616356
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.491359164241398,8.721246399047171
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.104232257239904,7.795880017344075
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.188697267850412,8.366531544420413
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.206730773051857,8.366531544420413
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.176319709207798,8.366531544420413
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.188638721481961,8.366531544420413
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.60345812256639,8.327902142064282
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.268590020855997,8.638272163982407
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.45853755926287,8.568636235841012
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.800149813270638,8.443697499232712
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.43006213528363,7.494850021680094
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.932092062877473,8.4089353929735
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.144970720168837,7.769551078621726
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.637812663188885,9.045757490560677
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.270547703646875,8.744727494896694
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.328928576099424,8.67778070526608
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.220205925219917,8.522878745280337
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.302084803120863,8.769551078621726
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.694374948827553,8.795880017344075
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,7.601175602538581,8.221848749616356
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.561735535618253,7.698970004336019
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.916768924541453,8.356547323513812
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.338527769678626,8.585026652029182
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.543676914071314,8.619788758288394
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.497395169679962,9.221848749616356
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.85106635129581,8.638272163982407
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.766621099174994,8.958607314841775
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.578084890269986,8.080921907623926
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,7.833172240034961,8.301029995663981
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.21687512924893,8.886056647693163
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.188912240980184,8.42021640338319
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.59551844647966,7.657577319177793
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.75411563068823,7.602059991327962
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.709241561519812,8.259637310505756
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.649115212999424,8.387216143280265
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,7.993721648644353,8.744727494896694
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,7.586587764242587,7.552841968657781
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.694475856879507,9.30102999566398
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.691840057644178,8.721246399047171
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.404599094149477,8.744727494896694
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.323358438278644,8.443697499232712
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.12057155902929,9.0
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.95536468933874,7.275724130399211
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.346395012908305,8.119186407719209
.\Matrix metalloproteinase-9 (MMP-9)\less\exp,8.755232197175761,8.721246399047171
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,4.913655987997721,5.207608310501746
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.726830471633247,5.292429823902063
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.068424446361604,5.920818753952375
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.449527623856073,7.602059991327962
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.554949066105042,5.008773924307505
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.756589916484934,4.87942606879415
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,4.395158574261759,4.3585258894959
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,7.083527267656346,7.721246399047171
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.105530547811584,4.823908740944319
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,4.4377681318647335,4.838631997765025
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.8858318391613205,5.958607314841775
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.975962119140407,4.600000074606178
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.894764619231273,6.920818753952375
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.807916590842773,4.756961951313706
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.027953350250898,4.6020599913279625
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.624867776490346,8.4089353929735
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.966430753204984,8.508638306165727
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.081699923522707,5.050609993355087
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,3.3083565071182925,4.882728704344236
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.236648208457262,4.552841968657781
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.119488505083752,5.1938200260161125
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.743067393145118,7.0
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.50318837541627,6.327902142064283
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.341528046374458,6.4089353929735005
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.850399988920322,7.100015437450609
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,7.002782331035188,7.327902142064283
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.509563811656515,5.698970004336019
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.361240459100926,6.920818753952375
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.182572169723988,7.0
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.450959617396296,6.42021640338319
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.4832705926924685,6.136677139879544
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.588536850593215,6.173925197299173
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,4.91033114064424,5.221848749616356
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.955790193731768,6.337242168318426
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,4.22369055200596,6.522878745280337
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.647935576964507,4.900000142057633
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.737396886785962,8.154901959985743
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.537689689286849,6.552841968657781
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.095936616867116,7.638272163982407
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.326378020791185,7.602059991327962
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.592464619125277,7.657577319177793
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,4.971423970991909,4.552841968657781
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.795268563577297,5.6777807052660805
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,7.89506197847565,6.823908740944319
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.960061174464824,7.173925197299174
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,3.5466321050787,7.0
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.175210844741835,4.455931955649724
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.184973484899123,4.552841968657781
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.134324114682594,6.251811972993799
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,7.291538873835835,5.721246399047171
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,4.765071578971966,5.154901959985743
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.9982699369428,8.301029995663981
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,4.238909378070226,4.619788758288394
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,4.960664836871202,5.0
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.457825836408991,4.785156151952302
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.080316740327583,7.376750709602099
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.1086373579317925,6.823908740944319
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.064313678838889,4.698970004336019
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.989560562491734,6.769551078621726
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.362701135323805,4.499999953328896
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.3602470888831135,6.173925197299173
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,4.844904392325756,4.494850021680094
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.291700263145764,7.113509274827518
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.3419611477458,4.966576244513051
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.985719183554331,6.154901959985743
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.404173749816309,4.795880017344075
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.918274855999826,5.366531544420414
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,4.69882989263645,4.950781977329818
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.171556683259766,4.522878745280337
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.491155238946761,4.619788758288394
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.362701135323807,4.499999953328896
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.889315572165252,9.119186407719209
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.01479143126137,4.769551078621726
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.437173848346583,4.522878745280337
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.58507891556413,8.045757490560675
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.38088269891178,6.823908740944319
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.231265526313259,4.886056647693163
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.880428821384708,4.494850021680094
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,4.880466154553914,4.075720713938118
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,8.125068800930164,5.221848749616356
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.693731664103187,5.568636235841013
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.1590898324218255,5.259637310505756
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.76214825138406,5.327902142064283
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.340490319159812,5.292429823902063
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.644601463529546,6.366531544420414
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,4.069988802112286,6.356547323513813
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.636330491311941,5.075720713938118
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.242999981091469,5.795880017344075
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,4.585739640730435,5.259637310505756
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.269718806173668,4.187086643357144
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.553716901703104,6.958607314841775
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.334462800457492,5.091514981121351
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.981370205626206,5.721246399047171
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.994282414919525,7.920818753952375
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,4.851953330115409,4.431798275933005
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,0.8071578334652907,5.346787486224656
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.293485943012541,4.903089986991944
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.395117944485597,5.161150909262744
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.5946844379809,5.130768280269024
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.070569867527299,6.619788758288394
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.22273172081368,4.481486060122113
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.475346190161271,4.2839966563652006
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.032897007922784,4.665546248849069
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.431148032815609,4.939302159646388
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,4.684648327794375,5.008773924307505
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.860917937136801,6.7544873321858505
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,4.1357062307724535,4.540607512240769
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.41729498937026,6.721246399047171
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,3.117920990548284,4.275724130399211
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.222950744675053,5.795880017344075
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.030275934039231,4.568636235841013
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.7653575232532805,4.772113295386326
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.484364120894248,4.600000074606178
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.910354892145991,5.0655015487564325
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,4.616746895177187,5.045757490560675
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.095614433277732,4.647817481888637
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.285441196669821,5.0
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,4.959855100557591,5.455931955649724
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,4.923214025563676,5.2839966563652006
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,6.493657837071013,4.499999953328896
.\Potassium voltage-gated channel subfamily H member 2\large\ctrl,5.477301412176151,4.585026652029182
.\Potassium voltage-gated channel subfamily H member 2\large\exp,4.107268530792821,5.207608310501746
.\Potassium voltage-gated channel subfamily H member 2\large\exp,5.789157187907382,5.292429823902063
.\Potassium voltage-gated channel subfamily H member 2\large\exp,5.907971530312968,5.920818753952375
.\Potassium voltage-gated channel subfamily H member 2\large\exp,6.721512851363137,7.602059991327962
.\Potassium voltage-gated channel subfamily H member 2\large\exp,6.481890351875864,5.008773924307505
.\Potassium voltage-gated channel subfamily H member 2\large\exp,4.93612339267909,4.87942606879415
.\Potassium voltage-gated channel subfamily H member 2\large\exp,5.00687898625585,4.3585258894959
.\Potassium voltage-gated channel subfamily H member 2\large\exp,7.357045877017498,7.721246399047171
.\Potassium voltage-gated channel subfamily H member 2\large\exp,4.978334286440459,4.823908740944319
.\Potassium voltage-gated channel subfamily H member 2\large\exp,4.7733170996399865,4.838631997765025
.\Potassium voltage-gated channel subfamily H member 2\large\exp,5.84593233382377,5.958607314841775
.\Potassium voltage-gated channel subfamily H member 2\large\exp,6.397519576560225,4.600000074606178
.\Potassium voltage-gated channel subfamily H member 2\large\exp,5.449649687433795,6.920818753952375
.\Potassium voltage-gated channel subfamily H member 2\large\exp,5.393755706274582,4.756961951313706
.\Potassium voltage-gated channel subfamily H member 2\large\exp,4.854220994408627,4.6020599913279625
.\Potassium voltage-gated channel subfamily H member 2\large\exp,7.098117531242991,8.4089353929735
.\Potassium voltage-gated channel subfamily H member 2\large\exp,7.318397899258538,8.508638306165727
.\Potassium voltage-gated channel subfamily H member 2\large\exp,5.832894514682795,5.050609993355087
.\Potassium voltage-gated channel subfamily H member 2\large\exp,5.138533451048121,4.882728704344236
.\Potassium voltage-gated channel subfamily H member 2\large\exp,4.988408974886642,4.552841968657781
.\Potassium voltage-gated channel subfamily H member 2\large\exp,5.804889107382876,5.1938200260161125
.\Potassium voltage-gated channel subfamily H member 2\large\exp,4.946903553024037,7.0
.\Potassium voltage-gated channel subfamily H member 2\large\exp,6.220388117415384,6.327902142064283
.\Potassium voltage-gated channel subfamily H member 2\large\exp,5.211991008991281,6.4089353929735005
.\Potassium voltage-gated channel subfamily H member 2\large\exp,6.022450648392843,7.100015437450609
.\Potassium voltage-gated channel subfamily H member 2\large\exp,6.978303106140513,7.327902142064283
.\Potassium voltage-gated channel subfamily H member 2\large\exp,5.304789906920269,5.698970004336019
.\Potassium voltage-gated channel subfamily H member 2\large\exp,6.018520593411585,6.920818753952375
.\Potassium voltage-gated channel subfamily H member 2\large\exp,5.059871044957852,7.0
.\Potassium voltage-gated channel subfamily H member 2\large\exp,6.481395164432685,6.42021640338319
